,ax,ay,az,gx,gy,gz,temp,time,CF_x,CF_y
25,-0.3447650390625,-0.33039982910156246,22.146365356445312,3.717557251908397,2.145038167938931,0.5801526717557252,2704,163263,0.5492728096529474,1.7253779684798605
26,-0.1771709228515625,-0.47884033203125,22.093692919921875,3.763358778625954,2.7404580152671754,0.32061068702290074,2656,163284,0.5909055428672727,1.7564558608688994
27,-0.08140285644531249,-0.44053310546874996,22.069750903320312,3.6564885496183206,2.5801526717557253,0.6946564885496184,2720,163305,0.6314674443543915,1.7786520606403382
28,-0.3591302490234375,-0.4644751220703125,21.964406030273437,3.83206106870229,2.687022900763359,0.42748091603053434,2720,163326,0.6734731684255121,1.8171084514930904
29,-0.38307226562499996,-0.296881005859375,22.132000146484373,3.648854961832061,2.549618320610687,0.4122137404580153,2672,163347,0.7197266283340821,1.853067771517602
30,-0.4213794921875,-0.45010991210937495,22.18467258300781,3.801526717557252,2.50381679389313,0.35877862595419846,2672,163368,0.7603209607705497,1.8892935898717904
31,-0.316034619140625,-0.4836287353515625,21.983559643554685,3.9236641221374047,2.549618320610687,0.3282442748091603,2720,163389,0.8006579712180301,1.9204473728171194
32,-0.22026655273437498,-0.3591302490234375,22.12721174316406,3.900763358778626,2.3282442748091605,0.2748091603053435,2736,163410,0.8463256543719603,1.9413588938856678
33,-0.277727392578125,-0.39743747558593745,22.079327709960936,3.7557251908396947,2.4656488549618323,0.5114503816793893,2640,163431,0.886067215439628,1.9676857076441994
34,-0.28730419921875,-0.4740519287109375,22.05059729003906,3.9083969465648853,2.2977099236641223,0.4351145038167939,2656,163452,0.924149155677408,1.9905450667067663
35,0.97683427734375,-0.19632453613281248,22.165518969726563,2.7480916030534353,6.32824427480916,-4.366412213740458,2672,163473,0.9520725543405687,2.0305035722133096
36,-0.5315127685546874,-1.4604630126953124,22.0266552734375,3.3282442748091605,5.015267175572519,-17.916030534351144,2720,163494,0.9256582333642421,2.1206932288948424
37,-0.27293898925781246,-2.6767174560546874,22.155942163085935,4.8320610687022905,3.3587786259541983,-64.44274809160305,2704,163515,0.8688155288132606,2.161416954638373
38,0.967257470703125,-2.398990063476562,22.237345019531247,-1.282442748091603,2.9618320610687023,17.389312977099237,2656,163536,0.7019001359520616,2.1296176473618287
39,-1.3168109130859373,0.689530078125,22.165518969726563,-3.480916030534351,1.9312977099236641,6.099236641221374,2720,163557,0.6518607956367163,2.1947353268119496
40,-0.44532150878906246,-0.5698199951171875,22.0266552734375,-4.366412213740458,3.954198473282443,2.1068702290076335,2640,163578,0.5193250886188343,2.2553745478480947
41,-0.3687070556640625,-0.55545478515625,22.151153759765624,-6.8320610687022905,3.3206106870229006,2.618320610687023,2640,163599,0.33960620149558074,2.2976712933646137
42,-0.229843359375,-0.5027823486328125,22.074539306640624,-9.381679389312977,3.969465648854962,2.8931297709923665,2720,163620,0.11364359784000021,2.345337388247892
43,-0.5027823486328125,0.5793968017578125,22.036232080078122,-11.290076335877863,3.6259541984732824,9.022900763358779,2704,163641,-0.09085652273903067,2.3991846157394052
44,-0.4213794921875,-0.44053310546874996,22.309171069335935,-16.38167938931298,2.648854961832061,5.3893129770992365,2704,163662,-0.44879949571438843,2.4273518203670323
45,-1.0390835205078124,-0.7852981445312499,22.079327709960936,-20.442748091603054,3.572519083969466,3.114503816793893,2704,163683,-0.9012750081637779,2.506181827138329
46,-0.3591302490234375,-1.5849614990234373,21.859061157226563,-20.229007633587788,3.4885496183206106,0.26717557251908397,2640,163704,-1.3825056257197446,2.546628218278383
47,-0.19153613281249998,-1.7956512451171873,21.916521997070312,-20.885496183206108,3.801526717557252,2.6946564885496183,2640,163725,-1.8783562519778279,2.583911933193425
48,-0.33518823242187495,-1.3551181396484375,22.060174096679685,-21.85496183206107,3.1603053435114505,2.648854961832061,2640,163746,-2.3608675044236933,2.6146500391515692
49,0.1292868896484375,-2.3127988037109373,21.959617626953122,-21.450381679389313,3.3587786259541983,9.297709923664122,2736,163767,-2.8753441633838905,2.6247713292448864
50,-0.028730419921875,-2.6623522460937497,22.088904516601563,-23.091603053435115,2.366412213740458,14.610687022900763,2720,163788,-3.430515418071977,2.6224564159532933
51,-0.5267243652343749,-2.1356278808593747,21.87821477050781,-19.0381679389313,3.2900763358778624,12.67175572519084,2704,163809,-3.86521515619918,2.665169549369933
52,-0.49799394531249996,-2.427720483398437,21.653159814453122,-12.893129770992367,2.954198473282443,10.297709923664122,2656,163830,-4.181195512821792,2.6988494419202937
53,-0.5123591552734374,-2.2074539306640624,22.189460986328125,-11.83206106870229,2.9389312977099236,3.931297709923664,2720,163851,-4.45469964569644,2.731680484271718
54,-0.5219359619140624,-2.5522189697265625,21.89257998046875,-17.3206106870229,5.099236641221374,0.8015267175572519,2704,163872,-4.85505341182252,2.8091198294799344
55,-0.45968671875,-2.7629087158203123,21.868637963867187,-22.34351145038168,5.198473282442748,0.6412213740458015,2720,163893,-5.361795078613106,2.883816139123123
56,-0.5219359619140624,-2.844311572265625,21.734562670898438,-22.740458015267176,2.3587786259541983,2.4732824427480917,2720,163914,-5.8716716158760915,2.901963805297176
57,-0.565031591796875,-3.0310593017578125,21.8734263671875,-23.259541984732824,2.2213740458015265,3.2900763358778624,2704,163935,-6.3907073045800695,2.918954979970714
58,-0.24899697265624998,-2.6671406494140624,21.7585046875,-24.404580152671755,0.37404580152671757,3.3587786259541983,2608,163956,-6.904907609733519,2.881289231100679
59,-0.6703764648437499,-3.0597897216796874,21.600487377929685,-26.480916030534353,5.511450381679389,-6.938931297709924,2704,163977,-7.473037106038833,2.972290266291137
60,-0.5315127685546874,-4.740519287109374,21.447258471679685,-15.106870229007633,0.8549618320610687,-0.44274809160305345,2736,163998,-7.883751301499952,2.9581633328224726
61,-0.47884033203125,-3.356670727539062,22.007501660156247,-23.80916030534351,1.6717557251908397,2.5267175572519083,2704,164019,-8.389511626374661,2.958048838355254
62,-0.5602431884765625,-4.146757275390625,21.538238134765624,-27.64885496183206,1.2442748091603053,3.3435114503816794,2704,164040,-9.008691035426063,2.953758185041407
63,-0.6416460449218749,-4.046200805664062,21.634006201171875,-26.458015267175572,1.0687022900763359,-1.381679389312977,2720,164061,-9.584895563863663,2.9500750487309384
64,-0.430956298828125,-4.673481640625,21.50950771484375,-27.61832061068702,2.2442748091603053,-5.00763358778626,2640,164082,-10.206751072009034,2.9596935152786616
65,-0.3447650390625,-4.754884497070313,21.35627880859375,-25.083969465648856,1.251908396946565,0.32061068702290074,2592,164103,-10.769882731999834,2.9443193726871106
66,-0.507570751953125,-4.8123453369140625,21.394586035156248,-25.69465648854962,0.40458015267175573,0.1450381679389313,2640,164124,-11.336815542638506,2.92027781897103
67,-0.5793968017578125,-5.099649536132812,21.370644018554685,-25.35114503816794,0.8473282442748091,0.10687022900763359,2704,164145,-11.900234216476953,2.90952263046122
68,-0.44053310546874996,-5.248090039062499,21.28445275878906,-23.068702290076335,1.7099236641221374,-0.17557251908396945,2672,164166,-12.414005147375992,2.909547120064674
69,-0.45010991210937495,-5.295974072265625,21.389797631835936,-28.946564885496183,1.7786259541984732,-0.17557251908396945,2720,164187,-13.039573281952007,2.911364000760929
70,-0.469263525390625,-5.66946953125,21.097705029296876,-35.02290076335878,1.816793893129771,-0.6259541984732825,2736,164208,-13.800381840619197,2.915137206860878
71,-0.507570751953125,-5.951985327148437,20.982783349609374,-36.63358778625954,2.0839694656488548,-0.5114503816793893,2720,164229,-14.595024259693094,2.926385169234167
72,-0.45968671875,-6.4356140625,20.89659208984375,-34.81679389312977,1.9923664122137406,-0.46564885496183206,2656,164250,-15.362003178117014,2.9329482252190875
73,-0.316034619140625,-6.675034228515624,20.69069074707031,-28.83969465648855,1.4122137404580153,1.8931297709923665,2704,164271,-16.005888956019962,2.9200090494335154
74,-0.3016694091796875,-6.852205151367187,20.76730520019531,-25.053435114503817,1.1145038167938932,4.33587786259542,2656,164292,-16.566578632811005,2.90035187738248
75,-0.27293898925781246,-6.947973217773437,20.776882006835937,-26.15267175572519,-0.5267175572519084,6.450381679389313,2704,164313,-17.143276869373175,2.8457806563301875
76,-0.55545478515625,-7.015010864257812,20.66674873046875,-28.053435114503817,-0.7251908396946565,5.152671755725191,2704,164334,-17.75273089015203,2.803098497096236
77,-0.43574470214843747,-7.4411787597656245,20.66674873046875,-27.6793893129771,1.16793893129771,3.3893129770992365,2720,164355,-18.3633520407152,2.793801985495034
78,-0.37828386230468747,-7.56567724609375,20.32677209472656,-26.931297709923665,0.8244274809160306,3.5572519083969465,2704,164376,-18.95863904572584,2.774876774877436
79,-0.5506663818359374,-7.613561279296874,20.317195288085937,-27.17557251908397,1.0229007633587786,1.5954198473282444,2672,164397,-19.549594056023313,2.769507605469023
80,-0.3112462158203125,-8.06367119140625,20.02031428222656,-26.587786259541986,1.8931297709923665,2.0839694656488548,2720,164418,-20.144545150198557,2.76960187378417
81,-0.5363011718749999,-8.010998754882811,20.331560498046873,-26.33587786259542,2.404580152671756,-0.6183206106870229,2720,164439,-20.71375317310371,2.791812869589991
82,-0.59376201171875,-8.226476904296874,20.00116066894531,-30.480916030534353,5.755725190839694,-4.748091603053435,2672,164460,-21.37392264966109,2.8858824569536656
83,-0.2442085693359375,-8.796296899414061,19.833566552734375,-27.893129770992367,6.480916030534351,-4.67175572519084,2720,164481,-21.998835849844806,2.9744394617542587
84,-0.47884033203125,-8.781931689453124,19.84793176269531,-24.427480916030536,4.854961832061068,-0.5190839694656488,2704,164502,-22.538926922627635,3.0401432530274906
85,-0.39264907226562495,-9.165003955078124,19.776105712890622,-22.3206106870229,1.3129770992366412,-0.9007633587786259,2704,164523,-23.04480276722185,3.027002019303838
86,-0.3399766357421875,-9.165003955078124,19.531897143554687,-16.17557251908397,-2.2061068702290076,0.9541984732824428,2656,164544,-23.419550055426285,2.939115798952311
87,-0.19632453613281248,-9.390058911132812,19.723433276367185,-13.51908396946565,-5.106870229007634,2.7251908396946565,2704,164565,-23.73855150887267,2.7855325279342686
88,-0.0430956298828125,-9.342174877929686,19.92454621582031,-12.49618320610687,0.8015267175572519,0.26717557251908397,2704,164586,-24.02336856846207,2.7485614081206173
89,-0.143652099609375,-9.380482104492186,19.699491259765622,-11.106870229007633,0.0,0.33587786259541985,2704,164607,-24.28073667548678,2.701134601281754
90,-0.2154781494140625,-9.361328491210937,19.670760839843748,-16.717557251908396,1.4427480916030535,-0.4351145038167939,2672,164628,-24.6481654435181,2.6881378435489585
91,-0.15322890625,-9.490615380859374,19.661184033203124,-23.83969465648855,4.526717557251908,-1.1374045801526718,2704,164649,-25.161162774395944,2.735577483042481
92,-0.26815058593749996,-9.835380419921874,19.40739865722656,-30.129770992366414,6.748091603053435,-0.22900763358778625,2736,164670,-25.815514452093332,2.8338638989103875
93,-0.15322890625,-10.127473022460936,19.182343701171874,-26.129770992366414,4.213740458015267,-0.40458015267175573,2656,164691,-26.39359834849467,2.871999961688424
94,-0.5698199951171875,-10.453084448242187,18.81363664550781,-22.702290076335878,2.6946564885496183,1.5801526717557253,2656,164712,-26.914081118542658,2.900347589278143
95,-0.4261678955078125,-10.639832177734375,18.75138740234375,-23.3206106870229,0.13740458015267176,3.1526717557251906,2656,164733,-27.44716282919281,2.867816647125155
96,-0.354341845703125,-10.098742602539062,19.15840168457031,-26.427480916030536,-0.35877862595419846,4.732824427480916,2640,164754,-27.997987760249178,2.8218238535812383
97,-0.2346317626953125,-10.793061083984375,18.990807568359372,-38.38931297709924,-4.541984732824427,9.297709923664122,2704,164775,-28.82029814011458,2.684221667991192
98,-0.603338818359375,-10.682927807617187,18.641254125976563,-45.29770992366412,-6.679389312977099,9.022900763358779,2704,164796,-29.772442137888262,2.5252458320200444
99,-0.5985504150390625,-10.927136376953124,17.97087766113281,-48.595419847328245,-4.748091603053435,5.175572519083969,2672,164817,-30.80311829637701,2.409627683272456
100,-0.2825157958984375,-11.688492504882811,17.922993627929685,-44.43511450381679,-0.3053435114503817,-0.6641221374045801,2704,164838,-31.763738748423624,2.370280025507377
101,-0.5889736083984375,-11.9135474609375,17.870321191406248,-38.954198473282446,0.06870229007633588,-1.4122137404580153,2736,164859,-32.6039427285549,2.3557047496246843
102,-0.296881005859375,-12.220005273437499,17.477672119140625,-34.12977099236641,0.35877862595419846,-3.2290076335877864,2640,164880,-33.35346260782575,2.331925686565674
103,-0.1149216796875,-12.449848632812499,17.520767749023438,-27.14503816793893,2.6259541984732824,-4.213740458015267,2704,164901,-33.9529724936246,2.34545620938749
104,-0.0718260498046875,-12.435483422851561,17.472883715820313,-27.68702290076336,1.6870229007633588,-3.312977099236641,2640,164922,-34.552502533718986,2.33710380485277
105,-0.023942016601562498,-12.899958544921875,17.329231616210937,-27.801526717557252,3.5267175572519083,-3.6564885496183206,2720,164943,-35.166891184122726,2.3642115332319733
106,-0.009576806640625,-12.9861498046875,16.9701013671875,-24.755725190839694,2.2213740458015265,-0.15267175572519084,2640,164964,-35.72151727311576,2.3631567434542813
107,0.0430956298828125,-13.005303417968749,17.113753466796872,-27.229007633587788,0.8778625954198473,1.465648854961832,2704,164985,-36.31210780610518,2.3316625203345147
108,-0.143652099609375,-13.172897534179686,16.807295654296873,-26.442748091603054,-2.1374045801526718,4.351145038167939,2704,165006,-36.891816465697595,2.248749997809219
109,-0.09576806640624999,-13.340491650390625,16.534356665039063,-22.51145038167939,-0.3969465648854962,3.786259541984733,2672,165027,-37.39522161317522,2.200771332213673
110,-0.0909796630859375,-13.316549633789062,16.639701538085937,-25.045801526717558,-0.19083969465648856,2.6946564885496183,2704,165048,-37.93615698628836,2.1577201930985925
111,-0.0909796630859375,-13.565546606445311,16.443377001953124,-29.290076335877863,1.5190839694656488,1.0458015267175573,2704,165069,-38.57066631514166,2.150719237012408
112,-0.22505495605468748,-13.5990654296875,16.275782885742185,-33.9236641221374,2.015267175572519,0.5572519083969466,2736,165090,-39.29500402861074,2.161338053471916
113,-0.076614453125,-13.891158032226562,16.180014819335938,-42.87022900763359,0.3053435114503817,3.6793893129770994,2640,165111,-40.204320150684666,2.1285121749392535
114,-0.11013327636718749,-13.92467685546875,16.17043801269531,-51.94656488549618,0.015267175572519083,1.8625954198473282,2720,165132,-41.28394159941935,2.092170118778105
115,-0.06703764648437499,-14.585476513671875,15.332467431640625,-52.93893129770992,0.06870229007633588,-0.1297709923664122,2704,165153,-42.41914070800934,2.0553707034432462
116,0.0143652099609375,-14.944606762695312,14.939818359375,-47.10687022900763,0.732824427480916,-0.24427480916030533,2720,165174,-43.44040089405469,2.0285658211719055
117,-0.033518823242187495,-15.002067602539062,14.805743066406249,-46.0,1.2366412213740459,-1.2671755725190839,2720,165195,-44.42582016289677,2.0152668670246725
118,-0.05746083984375,-15.217545751953125,14.642937353515624,-47.13740458015267,0.5648854961832062,-0.8549618320610687,2736,165216,-45.42943979821298,1.9897047668607317
119,-0.08140285644531249,-15.567099194335936,14.07790576171875,-47.541984732824424,-1.0458015267175573,-1.0534351145038168,2672,165237,-46.456780866129236,1.9328324060159499
120,-0.1005564697265625,-15.744270117187499,13.766659545898436,-43.770992366412216,-4.778625954198473,0.11450381679389313,2720,165258,-47.40512866487427,1.8013412151102295
121,0.0,-16.060304736328124,13.460201733398437,-37.3587786259542,-2.3282442748091605,-2.49618320610687,2720,165279,-48.2265397608298,1.7173991236324522
122,0.05746083984375,-16.218322045898436,13.029245434570312,-27.572519083969464,-2.0763358778625953,-2.786259541984733,2704,165300,-48.85390731210873,1.6371550864277111
123,0.16280571289062498,-16.2805712890625,13.192051147460937,-20.81679389312977,1.6412213740458015,-3.8473282442748094,2736,165321,-49.324885851762495,1.6292852844860504
124,0.15322890625,-16.175226416015622,13.316549633789062,-19.786259541984734,4.1603053435114505,-5.320610687022901,2704,165342,-49.75631853951751,1.6739381819499766
125,0.1771709228515625,-16.333243725585938,13.081917871093749,-22.297709923664122,6.801526717557252,-6.305343511450381,2704,165363,-50.24622766723297,1.770733278456463
126,0.2059013427734375,-16.673220361328124,12.694057202148437,-19.625954198473284,5.114503816793893,-5.213740458015267,2704,165384,-50.69953292716053,1.8293161324089515
127,0.2346317626953125,-16.654066748046873,12.603077539062499,-15.877862595419847,4.419847328244275,-3.351145038167939,2672,165405,-51.06997146716566,1.8708172440445576
128,0.181959326171875,-16.50562624511719,12.559981909179687,-17.198473282442748,2.3435114503816794,-2.1068702290076335,2672,165426,-51.457129079691214,1.8715775834988706
129,0.2537853759765625,-16.390704565429687,12.66053837890625,-26.46564885496183,3.786259541984733,-3.687022900763359,2720,165447,-52.01898391210786,1.8980262877712757
130,0.2825157958984375,-16.764200024414063,12.435483422851561,-33.37404580152672,7.068702290076335,-6.290076335877862,2672,165468,-52.7340904417752,1.9900306047618406
131,0.2059013427734375,-17.25740556640625,11.77947216796875,-28.53435114503817,4.183206106870229,-3.9083969465648853,2704,165489,-53.380316284105206,2.0250284278970008
132,0.39264907226562495,-17.022773803710937,11.903970654296874,-23.442748091603054,4.404580152671755,-4.083969465648855,2736,165510,-53.89586232633568,2.0535157632886096
133,0.39264907226562495,-17.33880842285156,11.516109985351562,-18.625954198473284,6.2748091603053435,-4.229007633587786,2704,165531,-54.32943994251417,2.1199670839958378
134,0.40222587890625,-17.171214306640625,11.597512841796874,-16.793893129770993,8.374045801526718,-5.603053435114504,2768,165552,-54.707764206423676,2.2276642677201766
135,0.26815058593749996,-17.549498168945313,11.161768139648437,-15.961832061068701,10.16030534351145,-6.030534351145038,2720,165573,-55.092962862148696,2.3774367110912973
136,0.3064578125,-17.439364892578123,11.066000073242186,-12.664122137404581,5.030534351145038,-2.648854961832061,2704,165594,-55.40379482650552,2.416414873842428
137,0.43574470214843747,-17.444153295898438,11.200075366210937,-11.244274809160306,7.083969465648855,-3.786259541984733,2720,165615,-55.67307363531693,2.4897912669573343
138,0.507570751953125,-17.310078002929686,11.367669482421874,-11.412213740458014,9.244274809160306,-5.190839694656488,2736,165636,-55.92861086713184,2.6021622273514633
139,0.32561142578124996,-17.544709765624997,10.845733520507812,-12.778625954198473,11.549618320610687,-5.916030534351145,2736,165657,-56.23855482692792,2.7697220018927764
140,0.2825157958984375,-17.626112622070313,10.702081420898438,-13.557251908396946,3.984732824427481,-1.4809160305343512,2704,165678,-56.56749297048271,2.7806346444545795
141,0.3687070556640625,-17.515979345703123,10.965443603515624,-19.48854961832061,1.9236641221374047,-0.4122137404580153,2736,165699,-56.99626543342789,2.7441677821873744
142,0.44532150878906246,-17.717092285156248,10.611101757812499,-23.65648854961832,0.5877862595419847,-0.6717557251908397,2768,165720,-57.52482686563193,2.6766749705249095
143,0.33039982910156246,-17.726669091796875,10.299855541992187,-28.87786259541985,-3.8625954198473282,1.5114503816793894,2736,165741,-58.165473049558734,2.525183637970786
144,0.5602431884765625,-17.97087766113281,10.175357055664062,-32.83969465648855,-8.244274809160306,2.351145038167939,2704,165762,-58.887621837202126,2.2739337127070565
145,0.45010991210937495,-18.06185732421875,9.82580361328125,-30.12213740458015,-7.106870229007634,1.8778625954198473,2720,165783,-59.558851672163065,2.0571145759508696
146,0.5410895751953124,-18.205509423828126,9.567229833984374,-28.908396946564885,-4.244274809160306,0.42748091603053434,2656,165804,-60.20815935302337,1.8984835593747227
147,0.507570751953125,-18.191144213867187,9.303867651367186,-25.572519083969464,-9.694656488549619,2.6564885496183206,2640,165825,-60.78852879643026,1.6325373767531965
148,0.5219359619140624,-18.43056437988281,9.265560424804686,-19.34351145038168,-8.244274809160306,2.2442748091603053,2704,165846,-61.23704856344209,1.4012320787716277
149,0.45968671875,-18.492813623046874,8.71489404296875,-13.030534351145038,-9.633587786259541,3.7251908396946565,2704,165867,-61.5758249441292,1.149185712933787
150,0.6081272216796875,-18.320431103515624,9.169792358398437,-9.49618320610687,-4.091603053435114,1.4580152671755726,2736,165888,-61.80795976033865,1.0079921792626385
151,0.6512228515624999,-18.171990600585936,9.361328491210937,-13.511450381679388,0.9389312977099237,-0.7862595419847328,2720,165909,-62.10475964648798,0.9706614779988182
152,0.5219359619140624,-18.464083203125,8.834604125976561,-11.290076335877863,1.3587786259541985,-0.9083969465648855,2672,165930,-62.38361514320384,0.9499984564715263
153,0.612915625,-18.593370092773437,8.590395556640624,-10.122137404580153,2.2061068702290076,-1.0763358778625953,2704,165951,-62.648304553627746,0.9421191690162753
154,0.6655880615234374,-18.804059838867186,8.384494213867187,-4.526717557251908,3.0,-0.6412213740458015,2704,165972,-62.807868464109774,0.9479846202627514
155,0.6416460449218749,-18.411410766601563,8.63827958984375,0.7251908396946565,2.2595419847328246,0.2366412213740458,2784,165993,-62.834085349212316,0.9393841601248141
156,0.6272808349609375,-18.38746875,8.724470849609375,-4.801526717557252,2.49618320610687,-0.4580152671755725,2704,166014,-62.96855175874149,0.9366606632797893
157,0.622492431640625,-18.411410766601563,8.609549169921875,-9.900763358778626,4.267175572519084,-1.5038167938931297,2736,166035,-63.211703546456455,0.9706609568037303
158,0.699106884765625,-18.416199169921875,8.777143286132812,-15.297709923664122,6.9541984732824424,-2.7709923664122136,2656,166056,-63.55264784270772,1.055111672431179
159,0.6416460449218749,-18.962077148437498,7.79552060546875,-16.30534351145038,7.0,-2.3587786259541983,2720,166077,-63.97019668836103,1.142217639721637
160,0.737414111328125,-18.899827905273437,7.967903124999999,-7.305343511450381,4.809160305343512,-0.5267175572519084,2720,166098,-64.18394456886897,1.1771649416319296
161,0.6081272216796875,-18.54069765625,8.125920434570313,-7.251908396946565,10.49618320610687,-3.519083969465649,2736,166119,-64.37617739977911,1.3352189602207611
162,0.7757213378906249,-18.69871496582031,8.33182177734375,-9.648854961832061,19.81679389312977,-6.122137404580153,2656,166140,-64.60688888111929,1.67294198385573
163,0.7230489013671875,-18.535909252929688,8.192958081054687,-10.625954198473282,27.564885496183205,-8.549618320610687,2720,166161,-64.85652020996837,2.165901615774361
164,0.316034619140625,-19.24938134765625,6.49307490234375,-13.603053435114504,23.16030534351145,-6.549618320610687,2736,166182,-65.26654180961071,2.5813974144026894
165,0.9337386474609375,-18.90940471191406,7.41244833984375,-16.61832061068702,3.3282442748091605,-0.42748091603053434,2736,166203,-65.67511443520861,2.545619986173373
166,0.7230489013671875,-18.856732275390623,7.584830859375,-6.900763358778626,2.6717557251908395,-0.007633587786259542,2736,166224,-65.86539586463192,2.5089443061929377
167,0.5793968017578125,-18.890251098632813,7.340622290039062,-8.01526717557252,2.4656488549618323,-0.16793893129770993,2736,166245,-66.08832643171186,2.4767567488535898
168,0.622492431640625,-18.73702219238281,7.445967163085937,-8.86259541984733,2.572519083969466,-0.3816793893129771,2672,166266,-66.31550128526331,2.4447962073574985
169,0.7038952880859375,-18.880674291992186,7.235277416992187,-13.488549618320612,4.1679389312977095,-1.7633587786259541,2720,166287,-66.64743821743447,2.441800205070052
170,0.689530078125,-18.966865551757813,7.082048510742187,-12.083969465648854,5.3816793893129775,-1.4198473282442747,2720,166308,-66.95367440240864,2.4647069639557184
171,0.8188169677734375,-18.823213452148437,7.292738256835937,-12.954198473282442,4.564885496183206,-0.9541984732824428,2704,166329,-67.25763786112522,2.4629024660047443
172,0.7757213378906249,-18.871097485351562,7.187393383789062,-16.083969465648856,5.885496183206107,-1.4198473282442747,2720,166350,-67.62648867641262,2.49076986646711
173,0.679953271484375,-18.703503369140623,6.794744311523437,-29.374045801526716,10.007633587786259,-2.9389312977099236,2720,166371,-68.27916800729847,2.6077715632936322
174,0.7278373046875,-19.053056811523437,6.291961962890625,-34.01526717557252,15.885496183206106,-3.9236641221374047,2768,166392,-69.0481195346002,2.840991129304977
175,0.086191259765625,-19.29247697753906,4.707000463867187,-34.55725190839695,8.488549618320612,-2.030534351145038,2672,166413,-69.90412105218459,2.9538920771931414
